model,experiment,year,pr
ACCESS-CM2,historical,1960,183.32876294
ACCESS-CM2,historical,1961,81.57272854
ACCESS-CM2,historical,1962,89.14506636
ACCESS-CM2,historical,1963,72.47390683
ACCESS-CM2,historical,1964,64.67569351
ACCESS-CM2,historical,1965,148.08960878
ACCESS-CM2,historical,1966,105.18753518
ACCESS-CM2,historical,1967,153.84889186
ACCESS-CM2,historical,1968,121.92926730
ACCESS-CM2,historical,1969,97.72618751
ACCESS-CM2,historical,1970,175.71345687
ACCESS-CM2,historical,1971,117.20441517
ACCESS-CM2,historical,1972,80.97863275
ACCESS-CM2,historical,1973,192.03831756
ACCESS-CM2,historical,1974,68.42411735
ACCESS-CM2,historical,1975,134.04117801
ACCESS-CM2,historical,1976,47.12186012
ACCESS-CM2,historical,1977,82.96423810
ACCESS-CM2,historical,1978,82.23997016
ACCESS-CM2,historical,1979,78.59889083
ACCESS-CM2,historical,1980,56.93522133
ACCESS-CM2,historical,1981,96.26337584
ACCESS-CM2,historical,1982,40.26927432
ACCESS-CM2,historical,1983,151.30506490
ACCESS-CM2,historical,1984,70.37539620
ACCESS-CM2,historical,1985,90.26403127
ACCESS-CM2,historical,1986,238.30132880
ACCESS-CM2,historical,1987,126.97164969
ACCESS-CM2,historical,1988,56.28528790
ACCESS-CM2,historical,1989,71.59327055
ACCESS-CM2,historical,1990,124.78909439
ACCESS-CM2,historical,1991,70.86520942
ACCESS-CM2,historical,1992,130.72315689
ACCESS-CM2,historical,1993,94.28843160
ACCESS-CM2,historical,1994,86.17214748
ACCESS-CM2,historical,1995,79.20745425
ACCESS-CM2,historical,1996,83.69458642
ACCESS-CM2,historical,1997,162.09896179
ACCESS-CM2,historical,1998,82.00272248
ACCESS-CM2,historical,1999,92.54339171
ACCESS-CM2,historical,2000,90.86752300
ACCESS-CM2,historical,2001,142.41401968
ACCESS-CM2,historical,2002,88.66251610
ACCESS-CM2,historical,2003,174.36798006
ACCESS-CM2,historical,2004,52.94834266
ACCESS-CM2,historical,2005,101.99077581
ACCESS-CM2,historical,2006,92.53561740
ACCESS-CM2,historical,2007,116.68000276
ACCESS-CM2,historical,2008,68.78413835
ACCESS-CM2,historical,2009,102.42673085
ACCESS-CM2,historical,2010,34.76152701
ACCESS-CM2,historical,2011,128.89098092
ACCESS-CM2,historical,2012,122.04698075
ACCESS-CM2,historical,2013,66.98902731
ACCESS-CM2,historical,2014,151.15284685
ACCESS-CM2,ssp126,2015,127.68003818
ACCESS-CM2,ssp126,2016,95.00889499
ACCESS-CM2,ssp126,2017,62.73592651
ACCESS-CM2,ssp126,2018,67.03902995
ACCESS-CM2,ssp126,2019,92.41764018
ACCESS-CM2,ssp126,2020,139.45435062
ACCESS-CM2,ssp126,2021,61.03755441
ACCESS-CM2,ssp126,2022,146.74338839
ACCESS-CM2,ssp126,2023,52.13177845
ACCESS-CM2,ssp126,2024,70.15926796
ACCESS-CM2,ssp126,2025,97.20499489
ACCESS-CM2,ssp126,2026,87.22862604
ACCESS-CM2,ssp126,2027,69.83322505
ACCESS-CM2,ssp126,2028,141.12971164
ACCESS-CM2,ssp126,2029,102.11389964
ACCESS-CM2,ssp126,2030,57.08084155
ACCESS-CM2,ssp126,2031,125.99006063
ACCESS-CM2,ssp126,2032,76.59649227
ACCESS-CM2,ssp126,2033,158.64182932
ACCESS-CM2,ssp126,2034,142.28736875
ACCESS-CM2,ssp126,2035,90.11938065
ACCESS-CM2,ssp126,2036,66.61159479
ACCESS-CM2,ssp126,2037,122.48138672
ACCESS-CM2,ssp126,2038,77.14882105
ACCESS-CM2,ssp126,2039,79.00497101
ACCESS-CM2,ssp126,2040,105.35842377
ACCESS-CM2,ssp126,2041,57.84438841
ACCESS-CM2,ssp126,2042,139.41768345
ACCESS-CM2,ssp126,2043,98.24924237
ACCESS-CM2,ssp126,2044,106.15380022
ACCESS-CM2,ssp126,2045,72.35686711
ACCESS-CM2,ssp126,2046,105.09843821
ACCESS-CM2,ssp126,2047,130.66580803
ACCESS-CM2,ssp126,2048,98.90807306
ACCESS-CM2,ssp126,2049,78.71422911
ACCESS-CM2,ssp126,2050,167.89370878
ACCESS-CM2,ssp126,2051,98.35100738
ACCESS-CM2,ssp126,2052,168.46708508
ACCESS-CM2,ssp126,2053,85.45720469
ACCESS-CM2,ssp126,2054,78.32865351
ACCESS-CM2,ssp126,2055,144.25376671
ACCESS-CM2,ssp126,2056,103.29017441
ACCESS-CM2,ssp126,2057,57.60123842
ACCESS-CM2,ssp126,2058,82.89409917
ACCESS-CM2,ssp126,2059,116.36115987
ACCESS-CM2,ssp126,2060,139.52889597
ACCESS-CM2,ssp126,2061,48.14022746
ACCESS-CM2,ssp126,2062,51.95703244
ACCESS-CM2,ssp126,2063,154.92872918
ACCESS-CM2,ssp126,2064,37.81500986
ACCESS-CM2,ssp126,2065,79.04292845
ACCESS-CM2,ssp126,2066,131.03380987
ACCESS-CM2,ssp126,2067,88.36731096
ACCESS-CM2,ssp126,2068,175.87385243
ACCESS-CM2,ssp126,2069,146.93817339
ACCESS-CM2,ssp126,2070,96.69481068
ACCESS-CM2,ssp126,2071,141.63794798
ACCESS-CM2,ssp126,2072,104.58408813
ACCESS-CM2,ssp126,2073,87.20996590
ACCESS-CM2,ssp126,2074,70.49792853
ACCESS-CM2,ssp126,2075,118.16500820
ACCESS-CM2,ssp126,2076,176.52781108
ACCESS-CM2,ssp126,2077,167.27614118
ACCESS-CM2,ssp126,2078,76.86030925
ACCESS-CM2,ssp126,2079,194.01902698
ACCESS-CM2,ssp126,2080,77.47332235
ACCESS-CM2,ssp126,2081,133.16353450
ACCESS-CM2,ssp126,2082,197.99612783
ACCESS-CM2,ssp126,2083,56.63950176
ACCESS-CM2,ssp126,2084,100.85353772
ACCESS-CM2,ssp126,2085,74.90387774
ACCESS-CM2,ssp126,2086,78.27291553
ACCESS-CM2,ssp126,2087,34.65668941
ACCESS-CM2,ssp126,2088,71.34056757
ACCESS-CM2,ssp126,2089,199.42945459
