model,experiment,year,pr
ACCESS-CM2,historical,1960,123.15243697
ACCESS-CM2,historical,1961,147.40654805
ACCESS-CM2,historical,1962,155.97909414
ACCESS-CM2,historical,1963,131.16616244
ACCESS-CM2,historical,1964,118.15341034
ACCESS-CM2,historical,1965,161.84892912
ACCESS-CM2,historical,1966,115.94035468
ACCESS-CM2,historical,1967,71.16295561
ACCESS-CM2,historical,1968,148.16985625
ACCESS-CM2,historical,1969,134.82381759
ACCESS-CM2,historical,1970,122.54519822
ACCESS-CM2,historical,1971,79.44107793
ACCESS-CM2,historical,1972,144.36093442
ACCESS-CM2,historical,1973,139.81830854
ACCESS-CM2,historical,1974,93.26144078
ACCESS-CM2,historical,1975,121.67856480
ACCESS-CM2,historical,1976,185.92290383
ACCESS-CM2,historical,1977,115.25037177
ACCESS-CM2,historical,1978,215.47831313
ACCESS-CM2,historical,1979,164.28463142
ACCESS-CM2,historical,1980,195.59125556
ACCESS-CM2,historical,1981,149.60675416
ACCESS-CM2,historical,1982,136.30314739
ACCESS-CM2,historical,1983,107.24927740
ACCESS-CM2,historical,1984,155.40575359
ACCESS-CM2,historical,1985,200.77463735
ACCESS-CM2,historical,1986,118.34567622
ACCESS-CM2,historical,1987,129.82951648
ACCESS-CM2,historical,1988,142.52372803
ACCESS-CM2,historical,1989,118.45234668
ACCESS-CM2,historical,1990,129.41545053
ACCESS-CM2,historical,1991,221.57582591
ACCESS-CM2,historical,1992,103.21534486
ACCESS-CM2,historical,1993,165.15669049
ACCESS-CM2,historical,1994,149.35549198
ACCESS-CM2,historical,1995,113.31463993
ACCESS-CM2,historical,1996,128.17854954
ACCESS-CM2,historical,1997,134.82839871
ACCESS-CM2,historical,1998,187.39301951
ACCESS-CM2,historical,1999,205.22045034
ACCESS-CM2,historical,2000,142.32530969
ACCESS-CM2,historical,2001,139.61290327
ACCESS-CM2,historical,2002,107.52829963
ACCESS-CM2,historical,2003,138.59307618
ACCESS-CM2,historical,2004,128.96244539
ACCESS-CM2,historical,2005,114.73519128
ACCESS-CM2,historical,2006,120.71417584
ACCESS-CM2,historical,2007,127.43265239
ACCESS-CM2,historical,2008,120.79993031
ACCESS-CM2,historical,2009,88.80953748
ACCESS-CM2,historical,2010,137.47854274
ACCESS-CM2,historical,2011,141.58952489
ACCESS-CM2,historical,2012,158.50145353
ACCESS-CM2,historical,2013,148.63481720
ACCESS-CM2,historical,2014,147.41180799
ACCESS-CM2,ssp126,2015,163.48588370
ACCESS-CM2,ssp126,2016,152.89773695
ACCESS-CM2,ssp126,2017,152.02196787
ACCESS-CM2,ssp126,2018,105.68807005
ACCESS-CM2,ssp126,2019,138.87752482
ACCESS-CM2,ssp126,2020,187.62646628
ACCESS-CM2,ssp126,2021,135.11251101
ACCESS-CM2,ssp126,2022,134.08439546
ACCESS-CM2,ssp126,2023,229.73218313
ACCESS-CM2,ssp126,2024,72.55725172
ACCESS-CM2,ssp126,2025,109.77812469
ACCESS-CM2,ssp126,2026,201.72584010
ACCESS-CM2,ssp126,2027,171.32972636
ACCESS-CM2,ssp126,2028,118.93660565
ACCESS-CM2,ssp126,2029,141.56788442
ACCESS-CM2,ssp126,2030,83.14438465
ACCESS-CM2,ssp126,2031,130.09350051
ACCESS-CM2,ssp126,2032,112.08845750
ACCESS-CM2,ssp126,2033,89.04957316
ACCESS-CM2,ssp126,2034,94.61947008
ACCESS-CM2,ssp126,2035,112.31439274
ACCESS-CM2,ssp126,2036,104.13131559
ACCESS-CM2,ssp126,2037,132.25583489
ACCESS-CM2,ssp126,2038,100.82690834
ACCESS-CM2,ssp126,2039,132.34092889
ACCESS-CM2,ssp126,2040,127.52667573
ACCESS-CM2,ssp126,2041,119.72691336
ACCESS-CM2,ssp126,2042,126.22770172
ACCESS-CM2,ssp126,2043,92.83622563
ACCESS-CM2,ssp126,2044,148.61406171
ACCESS-CM2,ssp126,2045,109.58229533
