model,experiment,year,sfcWind
ACCESS-CM2,historical,1960,6.29508257
ACCESS-CM2,historical,1961,5.86230803
ACCESS-CM2,historical,1962,6.15107965
ACCESS-CM2,historical,1963,6.01627731
ACCESS-CM2,historical,1964,6.40762520
ACCESS-CM2,historical,1965,5.97511292
ACCESS-CM2,historical,1966,6.00053072
ACCESS-CM2,historical,1967,5.95624352
ACCESS-CM2,historical,1968,5.66555643
ACCESS-CM2,historical,1969,5.94010401
ACCESS-CM2,historical,1970,6.01742744
ACCESS-CM2,historical,1971,5.77117872
ACCESS-CM2,historical,1972,6.10133410
ACCESS-CM2,historical,1973,5.78016329
ACCESS-CM2,historical,1974,6.21230650
ACCESS-CM2,historical,1975,6.25513601
ACCESS-CM2,historical,1976,5.73893118
ACCESS-CM2,historical,1977,6.01122808
ACCESS-CM2,historical,1978,6.14087152
ACCESS-CM2,historical,1979,5.87076426
ACCESS-CM2,historical,1980,6.07108450
ACCESS-CM2,historical,1981,5.71641588
ACCESS-CM2,historical,1982,6.12054682
ACCESS-CM2,historical,1983,5.87459373
ACCESS-CM2,historical,1984,5.62413263
ACCESS-CM2,historical,1985,5.84812784
ACCESS-CM2,historical,1986,5.77742147
ACCESS-CM2,historical,1987,5.39231873
ACCESS-CM2,historical,1988,5.99193144
ACCESS-CM2,historical,1989,5.81475687
ACCESS-CM2,historical,1990,6.05488539
ACCESS-CM2,historical,1991,6.06721926
ACCESS-CM2,historical,1992,6.00586176
ACCESS-CM2,historical,1993,5.76778269
ACCESS-CM2,historical,1994,5.99231386
ACCESS-CM2,historical,1995,5.61030817
ACCESS-CM2,historical,1996,5.86775589
ACCESS-CM2,historical,1997,5.88531494
ACCESS-CM2,historical,1998,5.69643164
ACCESS-CM2,historical,1999,6.27787018
ACCESS-CM2,historical,2000,6.26737070
ACCESS-CM2,historical,2001,5.92594337
ACCESS-CM2,historical,2002,5.85636187
ACCESS-CM2,historical,2003,5.87934875
ACCESS-CM2,historical,2004,5.79094934
ACCESS-CM2,historical,2005,5.81281853
ACCESS-CM2,historical,2006,5.89316177
ACCESS-CM2,historical,2007,6.35155344
ACCESS-CM2,historical,2008,6.26953745
ACCESS-CM2,historical,2009,6.11518335
ACCESS-CM2,historical,2010,5.81541300
ACCESS-CM2,historical,2011,6.04142618
ACCESS-CM2,historical,2012,5.99814987
ACCESS-CM2,historical,2013,5.49009132
ACCESS-CM2,historical,2014,6.23393297
ACCESS-CM2,ssp126,2015,5.71430588
ACCESS-CM2,ssp126,2016,6.07089376
ACCESS-CM2,ssp126,2017,6.30598497
ACCESS-CM2,ssp126,2018,5.61040115
ACCESS-CM2,ssp126,2019,5.82146692
ACCESS-CM2,ssp126,2020,6.15945053
ACCESS-CM2,ssp126,2021,5.88299799
ACCESS-CM2,ssp126,2022,5.91883326
ACCESS-CM2,ssp126,2023,5.59539223
ACCESS-CM2,ssp126,2024,6.30189180
ACCESS-CM2,ssp126,2025,5.95312119
ACCESS-CM2,ssp126,2026,6.31529427
ACCESS-CM2,ssp126,2027,5.92686129
ACCESS-CM2,ssp126,2028,5.70340490
ACCESS-CM2,ssp126,2029,6.10763788
ACCESS-CM2,ssp126,2030,5.70854712
ACCESS-CM2,ssp126,2031,6.54848814
ACCESS-CM2,ssp126,2032,5.94996500
ACCESS-CM2,ssp126,2033,5.99152184
ACCESS-CM2,ssp126,2034,6.36377859
ACCESS-CM2,ssp126,2035,5.75439453
ACCESS-CM2,ssp126,2036,5.97577095
ACCESS-CM2,ssp126,2037,5.90649796
ACCESS-CM2,ssp126,2038,5.96072388
ACCESS-CM2,ssp126,2039,5.61356020
ACCESS-CM2,ssp126,2040,5.69074583
ACCESS-CM2,ssp126,2041,6.19949532
ACCESS-CM2,ssp126,2042,5.99317360
ACCESS-CM2,ssp126,2043,5.63773394
