year,sfcWind
1997,3.83207129
1998,3.81826239
1999,3.71154608
2000,3.52112522
2001,3.26227369
2002,3.63508435
2003,3.55244934
2004,3.75326885
2005,3.44226174
2006,3.91809882
2007,3.52530752
2008,3.46826765
2009,3.65046022
2010,3.52946757
2011,3.34418891
2012,3.24648704
2013,3.22484015
2014,3.39568532
2015,3.47422002
2016,3.29023092
2017,3.07235341
2018,2.97633015
2019,3.22746501
2020,3.11953222
2021,3.21409476
2022,3.12296788
2023,3.31102216
2024,3.28737121
