year,sfcWind
1997,2.68717395
1998,2.89673556
1999,2.86204791
2000,3.35599812
2001,3.03652262
2002,3.37284014
2003,3.68562862
2004,3.73571004
2005,3.15790982
2006,3.31315328
2007,3.31466103
2008,3.47468608
2009,2.70086739
2010,3.02047910
2011,2.63987318
2012,3.39681541
2013,2.68736653
2014,2.78082824
2015,3.71710349
2016,2.86267105
2017,2.54354783
2018,2.49207453
2019,2.61486144
2020,2.70992641
2021,2.77496164
2022,3.48838422
2023,2.50420072
2024,2.59217943
