year,sfcWind
1997,3.91675934
1998,3.25768875
1999,3.42166699
2000,2.90841831
2001,2.94865377
2002,3.37827240
2003,2.92629737
2004,3.57093592
2005,3.21793967
2006,3.63725966
2007,3.21265171
2008,2.96369490
2009,4.04287338
2010,2.91706389
2011,3.15304929
2012,2.49962424
2013,2.87709208
2014,3.15862513
2015,2.95937514
2016,2.66071304
2017,2.99325444
2018,2.52971106
2019,3.26366612
2020,2.79544084
2021,3.48696495
2022,3.36159487
2023,2.96121305
2024,3.11871089
