year,sfcWind
1997,2.82769027
1998,3.03049263
1999,2.90479056
2000,3.16026549
2001,2.87120059
2002,3.36492625
2003,3.51218289
2004,3.29686431
2005,2.95975811
2006,3.10413864
2007,3.14366077
2008,3.16899705
2009,2.73461357
2010,3.04154277
2011,2.53653687
2012,3.15108260
2013,2.74321239
2014,2.99997050
2015,3.37692920
2016,2.61828319
2017,2.48937463
2018,2.56777581
2019,2.22085841
2020,2.55492035
2021,2.68589086
2022,3.17827139
2023,2.43423599
2024,2.57700590
