year,sfcWind
1997,4.94322581
1998,5.69671233
1999,4.34315510
2000,4.30846664
2001,4.08174105
2002,5.54829872
2003,3.33673884
2004,4.89446752
2005,4.53502430
2006,5.27571365
2007,4.73410517
2008,4.22068051
2009,4.70906761
2010,4.77890411
2011,4.17216085
2012,4.55014582
2013,3.28440124
2014,4.13343350
2015,3.70850199
2016,4.10224481
2017,3.92360583
2018,4.13088820
2019,3.67574901
2020,4.27413168
2021,3.72663721
2022,3.64419797
2023,4.76504640
2024,4.73208131
