year,sfcWind
1997,4.98675227
1998,5.34904479
1999,3.35422800
2000,4.30040714
2001,3.86786721
2002,4.05961478
2003,3.80538678
2004,4.32937676
2005,3.64902913
2006,4.25031319
2007,4.85314751
2008,4.37812402
2009,4.01886940
2010,3.61108675
2011,3.87571250
2012,4.67054494
2013,4.29372064
2014,4.33037895
2015,3.99227999
2016,3.91503288
2017,4.53989978
2018,3.22367679
2019,4.70214532
2020,3.61984028
2021,4.43037895
2022,3.93686189
2023,4.59461322
2024,4.32265894
