year,sfcWind
1997,3.15335633
1998,3.05199043
1999,3.19530296
2000,2.92071506
2001,2.84073121
2002,3.14486167
2003,3.20334350
2004,3.40393959
2005,3.21297035
2006,3.48287551
2007,3.15375896
2008,3.23384348
2009,3.32657791
2010,2.79732117
2011,3.13472320
2012,2.86091011
2013,3.04277693
2014,3.04239096
2015,3.34312799
2016,3.04834228
2017,2.76042472
2018,2.70326988
2019,2.88773335
2020,2.71767468
2021,3.05099215
2022,3.31033435
2023,2.91701664
2024,2.77333975
