year,sfcWind
1997,2.87650997
1998,2.67181624
1999,2.79668803
2000,2.47027066
2001,2.74216524
2002,2.45863960
2003,2.48663818
2004,2.63886752
2005,2.72348291
2006,2.86946581
2007,2.65357550
2008,2.95070513
2009,2.73770655
2010,3.14289174
2011,2.70178775
2012,2.40975783
2013,2.46998575
2014,2.72775641
2015,2.55183048
2016,2.05659544
2017,2.34005698
2018,2.72087607
2019,2.32847578
2020,2.28018519
2021,2.27482906
2022,2.13504274
2023,2.33967236
2024,2.22102564
