year,sfcWind
1997,3.53058358
1998,3.62684426
1999,3.41884301
2000,3.23181567
2001,3.12657448
2002,3.48118453
2003,2.85087333
2004,3.39164327
2005,3.35718013
2006,3.31184819
2007,3.42658603
2008,2.94557924
2009,3.42944972
2010,3.72293122
2011,3.12323736
2012,3.06842950
2013,2.91734070
2014,3.03004407
2015,3.31668010
2016,3.18154182
2017,2.61020918
2018,3.15054289
2019,2.80770291
2020,2.84180057
2021,3.05918696
2022,2.77670263
2023,3.14879579
2024,3.12711669
