year,sfcWind
1997,3.75345418
1998,3.27511562
1999,3.19389381
2000,2.87749643
2001,3.09221239
2002,3.18207822
2003,2.93022838
2004,3.27309449
2005,2.95874108
2006,3.08864402
2007,2.92468741
2008,2.93350557
2009,3.72747930
2010,2.97023694
2011,2.62592349
2012,2.43350842
2013,2.65247502
2014,2.77113046
2015,2.83377962
2016,2.69937197
2017,2.74967742
2018,2.31018841
2019,2.75689980
2020,2.45474165
2021,2.90058521
2022,3.25284899
2023,2.50660006
2024,2.92142164
