year,sfcWind
1997,8.14940639
1998,4.53395434
1999,5.53108676
2000,4.96019178
2001,5.19247489
2002,6.55236530
2003,6.11715982
2004,5.59028311
2005,5.42400000
2006,6.79954338
2007,4.44780822
2008,4.97872146
2009,5.22641096
2010,3.98863927
2011,5.32265753
2012,4.31726941
2013,3.88826484
2014,6.40470320
2015,5.32536073
2016,5.70710502
2017,4.03795434
2018,4.55757991
2019,5.25805479
2020,4.77154338
2021,4.80149772
2022,4.57545205
2023,4.75394521
2024,4.79739726
