year,sfcWind
1997,4.38534921
1998,4.99079545
1999,4.19123748
2000,3.71884290
2001,4.21438146
2002,3.67444643
2003,4.01522646
2004,4.09982730
2005,4.17644894
2006,4.66711487
2007,3.79230864
2008,3.86774810
2009,4.14677728
2010,4.20871317
2011,4.35029709
2012,4.45995600
2013,3.98292111
2014,4.56400214
2015,3.75414585
2016,3.96273978
2017,4.90454779
2018,3.52906515
2019,4.02447213
2020,3.89979852
2021,3.87832603
2022,3.36715804
2023,3.33968832
2024,3.80507412
