year,sfcWind
1997,3.09592859
1998,4.11384278
1999,2.94248356
2000,3.46979330
2001,4.07045099
2002,4.29630442
2003,2.98999374
2004,3.47294081
2005,3.16320075
2006,3.29262449
2007,2.62569684
2008,2.79500470
2009,3.24345443
2010,3.36518948
2011,3.66022549
2012,3.26210460
2013,3.04636705
2014,2.75593486
2015,3.18611024
2016,3.44101159
2017,3.15443157
2018,3.30842468
2019,3.17203257
2020,3.58006577
2021,3.59240526
2022,3.71785155
2023,4.90274037
2024,3.59148137
