year,sfcWind
1997,5.01851601
1998,4.42764859
1999,4.11783137
2000,4.24665598
2001,3.88310615
2002,4.15461872
2003,4.56186599
2004,5.22461810
2005,3.72106540
2006,3.98640186
2007,3.75375111
2008,3.80331832
2009,4.31201916
2010,4.45562203
2011,3.60925389
2012,3.94402640
2013,3.66887683
2014,3.70497543
2015,4.08345155
2016,4.23588890
2017,3.67023376
2018,3.42061720
2019,4.07045170
2020,4.01485433
2021,3.81552047
2022,3.35763482
2023,4.04649561
2024,3.87781821
