year,sfcWind
1997,5.21043046
1998,4.24729769
1999,4.15322353
2000,4.29504235
2001,3.55579630
2002,4.08756799
2003,4.39256201
2004,4.12627010
2005,3.67565872
2006,3.97176018
2007,3.59822876
2008,3.59054228
2009,4.23704147
2010,3.98548917
2011,3.23798391
2012,3.57839664
2013,3.32330944
2014,3.32658677
2015,3.45615691
2016,3.70236367
2017,3.29343778
2018,2.79856968
2019,3.83034440
2020,3.44389157
2021,3.53788694
2022,3.03807330
2023,3.64408249
2024,3.71096077
