year,sfcWind
1997,3.09810440
1998,3.19854849
1999,3.36615884
2000,2.56562224
2001,2.91207467
2002,3.01861058
2003,3.00671272
2004,2.59815786
2005,3.85483460
2006,3.31941857
2007,2.85361541
2008,3.30300582
2009,3.47627007
2010,2.57826847
2011,3.86554205
2012,2.90003084
2013,3.48701454
2014,3.28997101
2015,3.51445753
2016,3.73532967
2017,2.89137112
2018,3.30791751
2019,2.92205021
2020,3.06042065
2021,2.96154526
2022,3.38761899
2023,3.74758938
2024,3.01712206
