year,sfcWind
1997,3.66969258
1998,3.37908051
1999,3.02088503
2000,3.77295975
2001,3.63530466
2002,3.83331955
2003,3.51553626
2004,4.01867935
2005,3.17837745
2006,3.43737248
2007,3.09809071
2008,3.43318169
2009,3.62135374
2010,3.27247725
2011,2.54216984
2012,2.65032396
2013,2.97632341
2014,2.60465261
2015,2.91874138
2016,2.89231459
2017,2.72233251
2018,2.59654673
2019,2.58889578
2020,2.73252688
2021,2.72214640
2022,2.37471050
2023,2.66554315
2024,2.83123794
