year,sfcWind
1997,3.26385171
1998,3.26539409
1999,3.33100914
2000,3.47200552
2001,3.18531336
2002,3.78219248
2003,3.32700446
2004,3.17170597
2005,4.03517952
2006,3.29891226
2007,3.46388570
2008,3.52071595
2009,2.99296155
2010,3.19213724
2011,3.08408328
2012,3.81780752
2013,2.86138305
2014,3.04110049
2015,4.17537922
2016,3.01455279
2017,2.90994051
2018,2.76653070
2019,3.05683238
2020,3.10149352
2021,2.83128320
2022,3.35078394
2023,2.70817506
2024,2.82638411
