year,sfcWind
1997,3.80278380
1998,3.98964681
1999,3.76891856
2000,3.36634418
2001,3.37958634
2002,3.76693125
2003,3.16993796
2004,3.71602089
2005,3.88334032
2006,3.19614169
2007,3.51806047
2008,3.07651482
2009,3.60080237
2010,3.77311586
2011,3.45081343
2012,3.18218352
2013,3.19187863
2014,3.22575288
2015,3.44975680
2016,3.35020898
2017,2.98504029
2018,3.50660318
2019,3.04801387
2020,3.07524712
2021,3.19167447
2022,3.10224979
2023,3.18550169
2024,3.34721917
