year,sfcWind
1997,3.43602097
1998,3.36022343
1999,3.22994763
2000,3.00081029
2001,2.81136163
2002,3.09880617
2003,2.83428100
2004,3.10689019
2005,3.09307340
2006,3.05079170
2007,2.84624623
2008,2.93657414
2009,3.21591033
2010,3.41752844
2011,2.95131976
2012,2.67900235
2013,2.62492851
2014,2.85395448
2015,2.85661033
2016,2.66100324
2017,2.51241009
2018,2.95107622
2019,2.53794731
2020,2.43030444
2021,2.65396168
2022,2.59928747
2023,2.87325312
2024,2.63589561
