year,sfcWind
1997,4.59490552
1998,4.49281412
1999,3.93506978
2000,4.18953481
2001,3.68407392
2002,4.38849491
2003,4.28544547
2004,4.18813560
2005,3.71760922
2006,4.60164245
2007,4.09774269
2008,4.08919274
2009,3.96071042
2010,3.88804354
2011,3.74606768
2012,3.89238059
2013,3.71656779
2014,3.96070553
2015,3.87770496
2016,3.63791870
2017,3.43588973
2018,3.28942179
2019,3.74995308
2020,3.80726070
2021,3.61053236
2022,3.47004991
2023,3.87451363
2024,3.73680041
