year,sfcWind
1997,4.49558409
1998,3.95629502
1999,3.93383965
2000,3.27928281
2001,3.77154713
2002,3.07077983
2003,3.65507360
2004,3.12973692
2005,3.42646414
2006,3.92359850
2007,3.49356405
2008,3.46619167
2009,3.23960225
2010,3.61669277
2011,3.78562480
2012,3.64844973
2013,4.07283119
2014,4.07979956
2015,3.02555590
2016,3.48383965
2017,4.12906358
2018,4.44772941
2019,3.71623865
2020,3.65404009
2021,3.50006264
2022,3.76824303
2023,5.29326652
2024,3.53686189
