year,sfcWind
1997,2.79143514
1998,3.44091158
1999,3.09157813
2000,2.95756475
2001,3.62199985
2002,3.35266035
2003,3.54679684
2004,3.50120195
2005,3.45688397
2006,3.36142695
2007,3.22654931
2008,3.16854078
2009,3.37154009
2010,3.25073400
2011,3.17305370
2012,2.81061895
2013,2.63042738
2014,2.97668158
2015,2.55852444
2016,2.79448762
2017,2.97447697
2018,2.72580038
2019,2.75879868
2020,2.40974484
2021,2.52942449
2022,2.56914650
2023,2.55756660
2024,2.59821517
2025,2.83123794
