year,sfcWind
1997,3.38499783
1998,3.47944968
1999,3.27493427
2000,3.33559088
2001,3.05500352
2002,3.66936721
2003,3.29475837
2004,3.43687191
2005,3.37467917
2006,3.47851189
2007,3.56707468
2008,3.50898948
2009,3.39654569
2010,2.99813425
2011,3.36241673
2012,3.01841968
2013,3.08149006
2014,3.22479906
2015,3.42039425
2016,3.24619464
2017,2.90582865
2018,2.94828289
2019,3.13544784
2020,3.07342646
2021,3.22106632
2022,3.47127918
2023,3.15956345
2024,3.01917025
