year,sfcWind
1997,3.46631795
1998,3.97950695
1999,3.50180784
2000,3.60507782
2001,2.95472187
2002,3.40943742
2003,3.22005057
2004,3.94065609
2005,3.16190265
2006,3.33116625
2007,2.70933312
2008,3.06673177
2009,2.97993679
2010,3.26637800
2011,3.01519912
2012,2.49963991
2013,2.55410872
2014,2.79979140
2015,2.76460177
2016,2.79535856
2017,2.78066056
2018,3.25867889
2019,2.91824905
2020,2.86518462
2021,2.52674779
2022,2.91649810
2023,3.19331542
2024,2.92812328
