year,sfcWind
1997,4.87369117
1998,5.24812334
1999,4.48878863
2000,4.42502489
2001,4.25470762
2002,4.71113488
2003,3.93035057
2004,4.33864300
2005,4.47813954
2006,4.39123327
2007,4.33180930
2008,3.64991251
2009,4.68987440
2010,4.37274689
2011,4.21309550
2012,3.99114548
2013,3.70897815
2014,4.17713173
2015,4.35521500
2016,4.39689959
2017,3.78712515
2018,4.55388570
2019,4.05372760
2020,3.97192016
2021,3.92231276
2022,3.63403535
2023,4.07325360
2024,3.89465528
