year,sfcWind
1997,4.77563601
1998,5.72129159
1999,4.07089041
2000,4.63676901
2001,4.20350294
2002,5.10011742
2003,5.31129159
2004,6.15240435
2005,4.64274951
2006,4.65282779
2007,3.70493151
2008,4.31415210
2009,4.31396282
2010,3.78667319
2011,4.30699609
2012,3.73145017
2013,3.55843444
2014,4.37935421
2015,4.45996086
2016,4.44972130
2017,4.42274951
2018,4.79822896
2019,4.65344423
2020,4.60491261
2021,3.65341487
2022,3.91758317
2023,4.71387476
2024,4.83907416
