year,sfcWind
1997,3.44472341
1998,4.27636904
1999,3.59902939
2000,3.89491225
2001,3.45003249
2002,4.50590491
2003,4.28597917
2004,4.17086096
2005,3.50459780
2006,4.04167435
2007,3.43377832
2008,3.80424245
2009,3.51961593
2010,4.56491080
2011,3.46545209
2012,3.81334146
2013,3.75128419
2014,3.44523395
2015,3.46218722
2016,3.26538886
2017,3.61082760
2018,3.29857541
2019,3.65056711
2020,4.26313173
2021,3.96436109
2022,3.15692397
2023,4.13646999
2024,3.98836191
