year,sfcWind
1997,3.10698257
1998,3.21250805
1999,3.07150698
2000,3.52875787
2001,3.01395208
2002,3.97025266
2003,3.65600586
2004,3.62565863
2005,3.51719317
2006,3.42917472
2007,3.75867490
2008,3.60036724
2009,3.05911612
2010,3.20257970
2011,2.97497578
2012,3.51227279
2013,2.87431149
2014,3.03630087
2015,3.89314913
2016,3.00798045
2017,2.73279610
2018,2.87886462
2019,2.82897021
2020,3.02302121
2021,3.01327967
2022,3.51659763
2023,2.84410930
2024,2.84410698
