year,sfcWind
1997,6.37787008
1998,5.44814848
1999,4.21265577
2000,3.92272205
2001,5.09694211
2002,4.88046840
2003,3.84240389
2004,5.82798056
2005,3.96710561
2006,4.88403889
2007,4.74405656
2008,4.47659744
2009,4.95881573
2010,4.38161732
2011,4.07634114
2012,3.08159965
2013,3.91886876
2014,4.41360141
2015,4.38292532
2016,3.50984534
2017,4.28267786
2018,3.94912947
2019,4.69852408
2020,3.90531153
2021,4.55344233
2022,4.70408308
2023,4.11167477
2024,4.62262483
