year,sfcWind
1997,2.70504426
1998,3.13841575
1999,2.88051740
2000,2.88402594
2001,3.22416056
2002,3.38781288
2003,3.33061661
2004,3.61967286
2005,3.04388736
2006,3.32880800
2007,2.93634768
2008,3.08639847
2009,3.11496490
2010,2.87517552
2011,2.86430861
2012,2.63758473
2013,2.32822039
2014,2.66366758
2015,2.54132326
2016,2.68053345
2017,2.51042430
2018,2.86063797
2019,2.65666209
2020,2.26841291
2021,2.25866911
2022,2.64510836
2023,2.86889499
2024,2.56337312
