year,sfcWind
1997,2.40614833
1998,2.73959884
1999,2.42982492
2000,2.75374276
2001,2.47331817
2002,2.82369038
2003,2.25465261
2004,2.15470775
2005,2.65168872
2006,2.69299007
2007,2.90335677
2008,3.15849187
2009,2.95117866
2010,2.61186931
2011,2.90904329
2012,2.54006755
2013,2.50264682
2014,2.50760959
2015,2.47520678
2016,2.96711470
2017,2.61205542
2018,2.01515715
2019,1.75329473
2020,2.21368211
2021,2.28736559
2022,2.57709540
2023,2.75972567
2024,2.41634271
