year,sfcWind
1997,3.92146115
1998,4.01373578
1999,3.66035110
2000,3.69337747
2001,3.46750461
2002,3.86961552
2003,3.66339363
2004,3.82982735
2005,3.56725062
2006,3.87693982
2007,3.65565698
2008,3.60022287
2009,3.64872252
2010,3.49398573
2011,3.48134459
2012,3.38895966
2013,3.28861933
2014,3.46956995
2015,3.45724676
2016,3.38420561
2017,3.22273238
2018,3.19821595
2019,3.36448246
2020,3.34284542
2021,3.35156560
2022,3.29820050
2023,3.44739949
2024,3.40090366
