year,sfcWind
1997,4.90421534
1998,3.37580826
1999,4.47662832
2000,3.61322714
2001,3.51884366
2002,3.86458702
2003,4.12057817
2004,3.79704720
2005,3.56356342
2006,4.29489381
2007,3.25434513
2008,3.85528909
2009,4.03303245
2010,2.94522124
2011,3.59159882
2012,3.06044838
2013,2.85547493
2014,3.91655752
2015,3.24661652
2016,3.57207670
2017,2.79434808
2018,2.94930088
2019,3.21776991
2020,2.87148968
2021,2.97948378
2022,3.03112094
2023,2.92951917
2024,3.11435693
