year,sfcWind
1997,2.61847578
1998,3.12210114
1999,2.53185897
2000,3.18267806
2001,3.12968661
2002,3.71586895
2003,3.50659544
2004,3.32258547
2005,2.78110399
2006,3.24899573
2007,2.98435185
2008,3.22194444
2009,3.14520655
2010,3.37889601
2011,2.70037037
2012,2.96611111
2013,2.84292735
2014,2.73288462
2015,3.11569801
2016,2.67419516
2017,2.83666667
2018,2.46312678
2019,2.40517094
2020,2.90609687
2021,2.74133903
2022,2.46625356
2023,3.04009259
2024,2.77768519
