year,sfcWind
1997,3.89505952
1998,4.02408150
1999,3.46463332
2000,3.55852916
2001,3.05922202
2002,3.79002241
2003,3.27915253
2004,3.12794671
2005,3.59049734
2006,3.32550834
2007,3.32424186
2008,3.06717655
2009,3.43936142
2010,3.02779046
2011,3.36175908
2012,2.73193733
2013,2.94952404
2014,3.43008491
2015,3.01456033
2016,2.80162627
2017,2.78343716
2018,2.63121158
2019,3.87931701
2020,3.25423631
2021,3.37004050
2022,3.18501820
2023,3.17253439
2024,3.35523962
