year,sfcWind
1997,4.91250848
1998,5.00323197
1999,4.20209708
2000,4.06117108
2001,3.62737310
2002,4.02341742
2003,4.29193034
2004,4.44706922
2005,3.57447110
2006,4.88429450
2007,4.90136722
2008,4.48099056
2009,3.95449948
2010,4.03274533
2011,3.89580995
2012,4.53385760
2013,4.37600691
2014,4.24708978
2015,5.06808528
2016,3.43220050
2017,3.65976274
2018,3.47977138
2019,3.97907852
2020,3.90808199
2021,3.39362240
2022,3.66004646
2023,4.20893110
2024,3.51888402
