year,sfcWind
1997,4.21002073
1998,4.76200394
1999,4.20379073
2000,4.08100566
2001,4.07724435
2002,3.86998240
2003,3.97650717
2004,4.38437841
2005,4.42751811
2006,4.10119682
2007,3.76073788
2008,3.78866425
2009,3.92672615
2010,4.06655978
2011,4.16169792
2012,3.81540493
2013,3.74589030
2014,3.93776699
2015,3.67344469
2016,3.93238648
2017,4.17242757
2018,3.62476099
2019,3.74504359
2020,3.87654377
2021,3.68251920
2022,3.45112092
2023,3.39543689
2024,3.90682384
2025,3.87781821
