year,sfcWind
1997,4.05424525
1998,4.00534599
1999,4.01346703
2000,3.69170708
2001,3.37018981
2002,3.86819028
2003,3.91305262
2004,3.71909129
2005,3.30300672
2006,4.02115349
2007,3.60606471
2008,3.72492140
2009,3.74893333
2010,3.39158645
2011,3.23629768
2012,3.40683408
2013,3.31595889
2014,3.50287649
2015,3.35446360
2016,3.23051575
2017,2.89632629
2018,2.74697459
2019,3.06103391
2020,3.10349183
2021,3.06798395
2022,3.00923364
2023,3.33365747
2024,3.10682215
