year,sfcWind
1997,2.98492920
1998,3.87632448
1999,3.35492035
2000,3.50154867
2001,3.16102065
2002,4.02702065
2003,3.97251917
2004,3.76605310
2005,3.20438053
2006,3.59078761
2007,3.19321239
2008,3.56195870
2009,3.54962537
2010,4.03541593
2011,2.88435103
2012,3.35184661
2013,3.30091445
2014,2.93776991
2015,3.08540118
2016,2.86119764
2017,2.99815634
2018,2.73128319
2019,2.89749853
2020,3.44351622
2021,3.42426254
2022,2.82300590
2023,3.62805900
2024,3.24674041
