year,sfcWind
1997,4.73542678
1998,4.03513560
1999,3.78053383
2000,3.57807879
2001,3.47097345
2002,3.67638025
2003,3.64462175
2004,3.86372252
2005,3.33403369
2006,3.53377962
2007,3.12361405
2008,3.53238082
2009,3.94401941
2010,3.64316871
2011,2.77862118
2012,3.04722809
2013,3.13621467
2014,2.90930345
2015,2.94534114
2016,3.37252355
2017,2.90876963
2018,2.69700542
2019,3.15414216
2020,3.01753925
2021,3.12821011
2022,2.71368827
2023,3.16809592
2024,3.04820154
