year,sfcWind
1997,3.60322581
1998,4.22510179
1999,3.89074538
2000,3.82150016
2001,3.79052615
2002,3.52666771
2003,3.46957407
2004,4.69447228
2005,4.17823364
2006,3.79310993
2007,3.87021610
2008,3.72275290
2009,3.79622612
2010,3.43515503
2011,4.28975885
2012,3.78125587
2013,3.59281240
2014,3.82087379
2015,3.71265268
2016,3.56501723
2017,3.67398998
2018,3.74782336
2019,3.94948324
2020,3.94608519
2021,4.03645474
2022,3.56630128
2023,3.88950830
2024,3.89715002
