year,sfcWind
1997,3.54212449
1998,3.77468501
1999,3.54286168
2000,3.34396290
2001,3.34994188
2002,3.63268783
2003,3.09391747
2004,3.41413601
2005,3.46047021
2006,3.36274609
2007,3.40812527
2008,3.09638540
2009,3.49034022
2010,3.45448995
2011,3.29160183
2012,3.17256141
2013,2.96195738
2014,3.07753333
2015,3.19490084
2016,3.14350730
2017,2.86617505
2018,3.32106344
2019,2.90019603
2020,2.95748582
2021,3.15961355
2022,3.04299689
2023,3.26735295
2024,3.23470674
