year,sfcWind
1997,3.88919177
1998,4.45859726
1999,3.83888479
2000,4.23200304
2001,3.44585989
2002,3.64516540
2003,3.69216097
2004,4.20810968
2005,3.40259176
2006,3.79675904
2007,2.98707811
2008,3.52643462
2009,3.23078910
2010,3.34706435
2011,3.45792626
2012,2.93706613
2013,2.76637422
2014,3.17440784
2015,3.38450480
2016,3.48472814
2017,3.21857344
2018,3.29181876
2019,3.42270684
2020,3.36765520
2021,2.79763638
2022,2.94919479
2023,3.43223009
2024,3.61463047
