year,sfcWind
1997,3.70800937
1998,4.03393152
1999,3.75638885
2000,3.98421673
2001,3.48088535
2002,3.77076004
2003,3.77158397
2004,4.51663041
2005,3.50024149
2006,3.71769708
2007,3.29531528
2008,3.59981215
2009,3.44240617
2010,3.22913274
2011,3.33769441
2012,2.97413448
2013,2.99522919
2014,3.33577116
2015,3.23788120
2016,3.33791333
2017,3.19562857
2018,3.44355893
2019,3.42660871
2020,3.33408875
2021,3.03988867
2022,3.25942974
2023,3.50445193
2024,3.54119146
