year,sfcWind
1997,5.60325472
1998,3.95411714
1999,4.20023729
2000,4.29067067
2001,3.84405738
2002,4.41000667
2003,4.61253416
2004,4.26416268
2005,4.13862066
2006,4.89624460
2007,3.76520320
2008,4.10538044
2009,4.42622690
2010,3.31783831
2011,4.23921475
2012,3.54490558
2013,3.20954457
2014,4.41332057
2015,3.84136455
2016,4.11745105
2017,3.16648711
2018,3.42335074
2019,3.79171003
2020,3.60166159
2021,3.45010617
2022,3.64863197
2023,3.44489485
2024,3.66019232
