year,sfcWind
1997,2.97669063
1998,3.01053600
1999,2.75794546
2000,2.95850423
2001,3.14994864
2002,3.35816451
2003,3.10217994
2004,3.15073975
2005,2.90833330
2006,3.17179142
2007,3.15804552
2008,3.18411451
2009,3.28670427
2010,3.04774191
2011,2.81686215
2012,2.73125563
2013,2.51067481
2014,2.79961010
2015,2.70489424
2016,2.58816405
2017,2.57713309
2018,2.44540127
2019,2.33320794
2020,2.39959590
2021,2.44732765
2022,2.43049859
2023,2.53890598
2024,2.49090498
