year,sfcWind
1997,4.03469225
1998,4.27670036
1999,3.99248611
2000,4.40634272
2001,3.77069562
2002,4.05239461
2003,3.75967632
2004,4.49144195
2005,3.88148730
2006,3.91541018
2007,3.50350314
2008,3.74449353
2009,3.83008286
2010,3.67894701
2011,3.67917463
2012,3.37700490
2013,3.31072339
2014,3.58042202
2015,3.56121278
2016,3.75096811
2017,3.37684603
2018,3.67498407
2019,3.79004143
2020,3.65938111
2021,3.15437722
2022,3.17068424
2023,3.48898753
2024,3.86890178
