year,sfcWind
1997,2.72753898
1998,2.81155707
1999,2.69619176
2000,2.45875808
2001,2.98874720
2002,3.03156059
2003,2.65407698
2004,2.83915748
2005,2.75536003
2006,2.81729643
2007,2.85160080
2008,2.87194720
2009,3.12881276
2010,3.15879224
2011,2.73758700
2012,2.52684419
2013,2.21632555
2014,2.59027180
2015,2.46757781
2016,2.23419692
2017,2.25712588
2018,2.41379170
2019,2.13554422
2020,2.14572251
2021,2.30370646
2022,2.13971832
2023,2.41771130
2024,2.23461630
