year,sfcWind
1997,3.43803745
1998,3.22366505
1999,4.56522191
2000,3.53521928
2001,3.54641123
2002,3.35090153
2003,3.18552358
2004,4.77453967
2005,3.12005895
2006,3.08694521
2007,3.28328710
2008,3.65281219
2009,3.34550971
2010,3.35735090
2011,3.19648058
2012,3.07706729
2013,3.27756588
2014,3.64185160
2015,3.03928571
2016,3.43990626
2017,3.12009362
2018,3.93850555
2019,3.42862344
2020,3.35912287
2021,3.73160541
2022,4.26849861
2023,4.45658807
2024,3.36205223
