year,sfcWind
1997,4.28693648
1998,3.88973444
1999,3.47558317
2000,3.50359677
2001,3.45889101
2002,3.02218398
2003,3.03424899
2004,3.50071383
2005,4.23146590
2006,3.12683663
2007,3.07433397
2008,3.21454005
2009,3.22873168
2010,3.86758870
2011,3.44298492
2012,2.79023157
2013,3.32731251
2014,3.17302953
2015,3.44816019
2016,3.25936478
2017,3.01990015
2018,3.89382834
2019,2.95706820
2020,3.26783514
2021,3.39570639
2022,3.24479499
2023,3.07205226
2024,3.09342256
