year,sfcWind
1997,4.52083819
1998,4.61684419
1999,4.35587509
2000,4.19887726
2001,3.45130381
2002,3.88118305
2003,3.87737238
2004,3.78426491
2005,3.36517523
2006,5.10658343
2007,5.11713208
2008,4.20308490
2009,3.76876013
2010,3.67995424
2011,3.49525296
2012,3.96904499
2013,4.22766103
2014,3.98183306
2015,4.34120668
2016,3.44862195
2017,3.12698829
2018,2.89987727
2019,3.42343066
2020,3.51603812
2021,3.25450992
2022,3.61404112
2023,4.02575342
2024,3.21582903
