year,sfcWind
1997,3.97452168
1998,3.63709879
1999,3.17043682
2000,2.99746673
2001,3.25240332
2002,2.80690152
2003,2.69082511
2004,3.01709410
2005,3.39919837
2006,3.34096133
2007,2.76662909
2008,2.94079537
2009,3.12440426
2010,3.84880852
2011,2.98136527
2012,2.76380304
2013,3.07820886
2014,2.74482699
2015,3.39150305
2016,2.79541412
2017,2.63362455
2018,3.35436355
2019,2.80890246
2020,2.99844371
2021,3.26408643
2022,2.79830437
2023,2.89357445
2024,3.26896352
