year,sfcWind
1997,3.45168093
1998,3.77014685
1999,3.55066030
2000,3.21211661
2001,3.56862564
2002,3.64192487
2003,3.16114243
2004,3.22728764
2005,2.94849654
2006,3.46237620
2007,2.99694070
2008,3.11556391
2009,3.38188189
2010,3.27727633
2011,3.31022219
2012,3.47122595
2013,3.10096600
2014,3.14587048
2015,3.29990361
2016,3.20588614
2017,3.21369941
2018,3.61455476
2019,2.98543550
2020,3.47890594
2021,3.45931552
2022,3.86541897
2023,4.28250966
2024,3.65180047
