year,sfcWind
1997,3.03011557
1998,3.51695296
1999,3.35736467
2000,3.26459249
2001,2.86408213
2002,3.33208682
2003,3.02322435
2004,3.04137207
2005,3.44647901
2006,3.47409305
2007,3.29929145
2008,3.59582085
2009,3.42482363
2010,2.73859991
2011,3.94372286
2012,2.94902996
2013,3.31645804
2014,3.27397851
2015,3.31581490
2016,3.86717291
2017,2.97279891
2018,3.21824317
2019,2.89218884
2020,3.02559029
2021,3.18000399
2022,3.51976077
2023,3.65834468
2024,2.82116607
