year,sfcWind
1997,5.48577587
1998,5.55241799
1999,4.62143579
2000,4.82158377
2001,4.53968600
2002,5.23903134
2003,4.87505765
2004,5.08019012
2005,4.58545614
2006,5.18223371
2007,4.62077505
2008,4.51301115
2009,4.78043226
2010,4.49359074
2011,4.35651660
2012,4.29819123
2013,4.24840523
2014,4.60009967
2015,4.62579092
2016,4.58244945
2017,4.29025392
2018,4.36182948
2019,4.59612067
2020,4.41904622
2021,4.31596916
2022,4.15133311
2023,4.36465748
2024,4.36285919
