year,sfcWind
1997,3.02360766
1998,2.59604356
1999,2.34969672
2000,2.28453956
2001,3.11328922
2002,3.39610560
2003,2.57036807
2004,2.82860491
2005,2.42289082
2006,2.66465398
2007,3.12329060
2008,2.98723463
2009,3.04800110
2010,2.74317618
2011,2.52039564
2012,2.20323270
2013,2.17908740
2014,2.51988558
2015,2.48375379
2016,2.17255307
2017,2.15668597
2018,2.06224841
2019,2.25187483
2020,2.10046871
2021,2.44722911
2022,2.54748415
2023,2.03380893
2024,2.47623380
