year,sfcWind
1997,3.88870275
1998,3.62429757
1999,3.41500276
2000,3.30444000
2001,3.34159226
2002,2.94278798
2003,2.89860993
2004,3.10433673
2005,3.51445247
2006,3.37224117
2007,2.90702086
2008,3.17143097
2009,3.19385171
2010,3.46677371
2011,3.23898616
2012,2.96646912
2013,3.14591971
2014,3.00127926
2015,3.25037131
2016,2.83913817
2017,2.81215125
2018,3.59874830
2019,2.87544977
2020,3.10602849
2021,3.25658283
2022,3.05780060
2023,3.20070577
2024,3.15500885
