year,sfcWind
1997,3.88440710
1998,4.79495882
1999,4.05412737
2000,4.01251367
2001,3.83888093
2002,3.50436154
2003,3.84436952
2004,4.21747618
2005,3.76924879
2006,4.01270272
2007,3.56546901
2008,3.60685545
2009,3.59647545
2010,3.85299323
2011,3.77079893
2012,3.31526956
2013,3.39396825
2014,3.58255298
2015,3.35321460
2016,3.41092629
2017,3.85404541
2018,3.17154627
2019,3.31993934
2020,3.49354372
2021,3.19445296
2022,3.14826491
2023,3.13291441
2024,3.66119990
2025,3.71096077
