year,sfcWind
1997,4.11613112
1998,4.15578393
1999,3.81040149
2000,3.70535227
2001,3.50189303
2002,3.90018746
2003,3.75293248
2004,3.91437189
2005,3.85721005
2006,3.82395636
2007,3.62544852
2008,3.61325415
2009,3.83522823
2010,3.73898325
2011,3.70547291
2012,3.59885583
2013,3.44904765
2014,3.62630170
2015,3.79520448
2016,3.51956381
2017,3.32737821
2018,3.36385442
2019,3.56063635
2020,3.51036762
2021,3.36206499
2022,3.28651268
2023,3.49725467
2024,3.52076004
