year,sfcWind
1997,2.87782603
1998,3.51462641
1999,3.01513648
2000,2.96778329
2001,3.86887924
2002,3.03486352
2003,3.47645437
2004,3.36839675
2005,3.30808519
2006,3.57709540
2007,3.30592776
2008,3.32113317
2009,3.56647367
2010,3.25567273
2011,3.38237524
2012,3.25210229
2013,2.91273780
2014,3.29005376
2015,2.52959746
2016,2.78418803
2017,3.52069203
2018,2.59443066
2019,3.02318721
2020,2.37192583
2021,2.59707747
2022,2.34018473
2023,2.42909429
2024,2.56572925
